DateTime,FluX_tNr,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar
2016-08-17 14:30:00,-10.8817,-10.8817,1,5.65,1.49535,-19.6329,0,835,17.9592,53.8745,9.51064,0,2.62648,195.57,0.46637
2016-08-17 15:00:00,-50.4744,-50.4744,1,5.98,1.52015,-21.2494,0,806.4,18.0349,52.0361,9.93687,0,2.39369,207.103,0.665827
2016-08-17 15:30:00,-52.0097,-52.0097,0,6.26,1.67961,-11.3166,1,718.6,17.6422,54.4097,9.21441,0,1.143,221.264,0.360776
2016-08-17 16:00:00,-30.1311,-30.1311,0,6.17,1.67961,-11.1882,0,364.9,18.0793,51.9379,9.98504,0,1.72222,209.583,0.458556
2016-08-17 16:30:00,-39.3432,-39.3432,0,6.48,1.73276,-6.03613,0,482.7,17.9392,52.3164,9.81953,0,1.66656,219.581,0.426321
2016-08-17 17:00:00,-23.9897,-23.9897,1,6.55,1.67961,-0.462207,0,392.3,17.7775,53.2412,9.53153,0,1.03461,232.697,0.200635
2016-08-17 17:30:00,-11.9565,-11.9565,1,5.86,1.5733,-1.3095,0,210.2,16.8981,62.5731,7.21663,0,0.370113,180.692,0.0996
2016-08-17 18:00:00,NA,NA,2,4.74,1.4918,0.149588,1,79.2,16.7191,65.3823,6.59954,0,1.44698,11.8294,0.470134
2016-08-17 18:30:00,-11.8797,-11.8797,0,4.48,1.3855,3.23824,0,124.7,16.3047,62.0818,7.04058,0,2.94879,18.5989,0.478409
2016-08-17 19:00:00,-17.0231,-17.0231,0,4.56,1.1977,7.99434,0,52.7,15.4893,63.9394,6.35538,0,2.95833,21.0819,0.542492
2016-08-17 19:30:00,-4.04947,-4.04947,0,4.43,1.25203,5.03363,0,6.1,14.621,67.395,5.43389,0,2.5415,16.4457,0.325881
2016-08-17 20:00:00,-4.60603,-4.60603,0,4.45,1.30636,NA,0,0,14.2043,67.9143,5.20501,0,2.48519,16.2621,0.286179
2016-08-17 20:30:00,-16.812,-16.812,0,4.49,1.3607,10.4184,0,0,13.8786,65.4167,5.49283,0,2.37163,17.1664,0.353236
2016-08-17 21:00:00,-20.1514,-20.1514,0,4.46,1.22604,12.9367,0,0,13.8877,59.8451,6.38153,0,4.13705,16.4884,0.582935
2016-08-17 21:30:00,-25.717,-25.717,0,4.63,1.20124,3.45563,0,0,13.8014,57.4628,6.72229,0,3.30822,20.1014,0.428875
2016-08-17 22:00:00,-4.83633,-4.83633,1,5.09,1.20124,NA,0,0,13.4714,60.2885,6.14229,0,0.573539,345.593,0.206393
2016-08-17 22:30:00,-9.61508,-9.61508,1,4.75,1.22604,NA,1,0,12.451,69.01,4.48347,0,0.951271,36.8961,0.165492
2016-08-17 23:00:00,-7.63833,-7.63833,1,4.52,1.30754,NA,1,0,11.2515,76.9783,3.07683,0,1.08103,27.2103,0.150719
2016-08-17 23:30:00,-4.18381,-4.18381,1,4.49,1.38904,NA,1,0,10.7473,78.8376,2.73502,0,0.900617,20.2368,0.108859
2016-08-18 00:00:00,-14.4322,-14.4322,1,4.53,1.4422,NA,2,0,10.5224,81.1415,2.40095,0,1.08031,25.6021,0.182134
2016-08-18 00:30:00,-2.3414,-2.3414,1,4.49,1.60165,NA,1,0,10.4096,82.2572,2.24194,0,0.913643,27.522,0.152568
2016-08-18 01:00:00,NA,NA,1,4.34,1.3607,NA,1,0,10.4834,81.8426,2.30568,0,0.915635,19.917,0.0999
2016-08-18 01:30:00,NA,NA,2,4.4,1.30754,NA,1,0,10.2885,82.8001,2.15581,0,1.1082,32.3978,0.0987
2016-08-18 02:00:00,NA,NA,0,4.4,1.2792,NA,1,0,10.2511,81.8992,2.26305,0,1.27004,23.6741,0.078
2016-08-18 02:30:00,NA,NA,0,4.34,1.20124,NA,1,0,10.2393,81.5599,2.30365,0,1.27066,23.1728,0.0235
2016-08-18 03:00:00,1.76948,1.76948,1,4.28,1.17289,NA,0,0,10.2004,81.2218,2.33978,0,1.08838,24.3713,0.104431
2016-08-18 03:30:00,NA,NA,0,4.43,1.22604,NA,0,0,10.0108,82.0478,2.20861,0,1.00091,36.6165,0.0876
2016-08-18 04:00:00,NA,NA,2,4.41,1.17289,NA,0,0,10.0342,80.7485,2.37219,0,0.644128,36.4701,0.077
2016-08-18 04:30:00,-3.76159,-3.76159,1,4.37,1.06659,NA,2,0,9.97565,80.1577,2.43541,0,0.669185,25.1914,0.162588
2016-08-18 05:00:00,-5.45047,-5.45047,1,4.4,1.11974,NA,2,0,9.84486,79.7527,2.46338,0,0.449269,35.6936,0.168599
2016-08-18 05:30:00,2.76362,2.76362,1,4.58,1.14809,-0.767953,0,8.3,9.71839,80.8867,2.30574,0,0.489059,52.3764,0.120197
2016-08-18 06:00:00,NA,NA,2,4.55,1.17289,NA,2,35.8,10.7456,77.709,2.88056,0,0.800791,33.8548,0.138673
2016-08-18 06:30:00,-13.3959,-13.3959,1,4.43,1.38904,-5.47692,1,134.2,11.8855,76.581,3.26416,0,0.52283,36.7466,0.0686
2016-08-18 07:00:00,-4.98986,-4.98986,0,4.28,1.25439,4.02475,1,218.1,13.5283,73.5842,4.10098,0,0.309985,355.535,0.0605
2016-08-18 07:30:00,NA,NA,2,4.99,1.33589,NA,2,304.2,14.6384,67.7593,5.37919,0,0.851907,186.528,0.288517
2016-08-18 08:00:00,-52.3936,-52.3936,1,6.85,1.49535,-10.5574,0,394.3,14.9517,66.0404,5.7817,0,1.46376,182.499,0.212866
2016-08-18 08:30:00,-156.221,-156.221,1,7.73,2.02687,-31.662,1,474,16.1263,64.6,6.49859,0,0.311404,156.034,0.256622
2016-08-18 09:00:00,-132.039,-132.039,1,7.64,2.21467,-23.3163,0,550.1,16.2872,64.1598,6.64731,0,1.27993,149.102,0.347619
2016-08-18 09:30:00,-117.646,-117.646,0,8.24,2.37413,-20.0997,0,625.8,16.7448,62.9566,7.07348,0,1.81448,162.869,0.319588
2016-08-18 10:00:00,-92.5044,-92.5044,0,8.64,2.10483,-23.5836,0,720.2,17.1093,62.4226,7.3433,0,3.34163,165.499,0.466471
2016-08-18 10:30:00,-131.08,-131.08,0,9.06,2.08002,-24.4183,0,588.9,17.5901,58.8495,8.28979,0.3,2.79498,190.304,0.621997
2016-08-18 11:00:00,-54.3127,-54.3127,0,8.85,2.05522,-21.5414,0,615,17.6784,59.5448,8.19522,0,2.79019,194.546,0.620507
2016-08-18 11:30:00,NA,NA,2,9.02,2.05167,-13.0838,0,619.6,18.0923,55.7481,9.20099,0,3.52622,185.21,0.546981
2016-08-18 12:00:00,NA,NA,2,9.31,2.18633,-15.043,0,976.1,18.4175,57.0842,9.10725,0,3.02747,184.476,0.412231
2016-08-18 12:30:00,-32.4341,-32.4341,1,9.26,2.32098,-22.1934,0,924.7,18.7335,58.7979,8.91827,0,3.28908,183.35,0.648571
2016-08-18 13:00:00,NA,NA,2,9.96,2.39893,-16.7637,0,876.8,19.0288,60.6877,8.66764,0,3.33071,168.888,0.558939
2016-08-18 13:30:00,-31.4745,-31.4745,0,9.52,2.8525,-13.2237,0,857.6,19.0153,58.5301,9.13565,0,2.67837,181.204,0.403327
2016-08-18 14:00:00,-154.494,-154.494,1,8.57,2.50524,-14.6165,0,628.9,19.7485,51.878,11.0959,0,1.01239,239.968,0.227515
2016-08-18 14:30:00,-51.8178,-51.8178,1,7.37,1.94537,-7.82245,0,651.3,19.9736,49.5132,11.8047,0,1.99947,250.853,0.519842
2016-08-18 15:00:00,-55.4642,-55.4642,0,6.94,1.65126,-5.63123,0,465.5,20.1106,46.2138,12.6832,0,1.95702,267.361,0.527228
2016-08-18 15:30:00,-65.444,-65.444,0,7.88,1.4918,-6.97745,0,398,20.0758,47.6391,12.3206,0,1.48369,262.977,0.49363
2016-08-18 16:00:00,-112.848,-112.848,1,8.26,1.70441,-10.5005,0,427.9,19.5517,58.6815,9.41146,0,3.77965,181.667,0.666373
2016-08-18 16:30:00,-9.88377,-9.88377,1,8.35,2.31743,-8.51125,0,492.9,18.241,70.3503,6.22272,0,2.89071,180.225,0.583843
2016-08-18 17:00:00,19.3837,19.3837,1,8.28,2.42374,-4.02039,0,194.4,17.5977,72.3126,5.58031,0,1.82923,177.651,0.415756
2016-08-18 17:30:00,-11.8605,-11.8605,1,7.76,2.37059,-4.45739,0,93.8,17.5109,73.5811,5.29553,0,1.51702,158.262,0.241487
2016-08-18 18:00:00,NA,NA,2,8.28,2.23593,-5.95658,1,125.9,17.1261,75.8137,4.7315,0,0.756171,136.862,0.224708
2016-08-18 18:30:00,-3.33937,-3.33937,1,7.42,2.44854,-0.596177,0,85.5,16.6143,79.3927,3.9025,0,0.967487,27.7765,0.0738
2016-08-18 19:00:00,-31.2826,-31.2826,1,5.88,2.37059,NA,2,25.3,15.5851,84.8065,2.69423,0,0.998129,46.7291,0.206992
2016-08-18 19:30:00,NA,NA,2,5.27,2.07648,NA,2,3.7,14.7375,87.3062,2.13149,0,1.0011,20.6034,0.190801
2016-08-18 20:00:00,-5.56562,-5.56562,1,5.66,1.99852,NA,1,0,14.0767,89.1562,1.74461,0,0.646594,57.2147,0.153734
2016-08-18 20:30:00,-5.77673,-5.77673,1,5.41,2.26428,NA,1,0,13.6387,90.2289,1.5279,0,1.1362,19.79,0.136719
2016-08-18 21:00:00,2.72523,2.72523,1,5.48,2.53004,NA,1,0,13.1876,92.1719,1.18856,0,0.681994,41.5028,0.127362
2016-08-18 21:30:00,-9.5767,-9.5767,1,5.54,2.7958,NA,2,0,13.1093,93.6238,0.963177,0,0.794358,42.2258,0.189597
2016-08-18 22:00:00,7.04338,7.04338,1,5.53,2.21113,NA,2,0,13.7158,91.5023,1.33546,0,0.515848,3.90886,0.123544
2016-08-18 22:30:00,-5.64238,-5.64238,1,5.06,2.608,NA,2,0,13.5101,92.972,1.08978,0,0.197567,22.9627,0.117017
2016-08-18 23:00:00,NA,NA,2,5.2,2.42374,NA,2,0,13.5965,93.061,1.08206,0,0.747335,20.3134,0.0307
2016-08-18 23:30:00,NA,NA,1,5.31,2.34224,NA,0,0,13.5583,93.5347,1.00569,0,0.455817,58.9788,0.089
2016-08-19 00:00:00,NA,NA,1,6.95,2.31743,NA,1,0,13.9271,92.9083,1.12992,0,0.125934,15.1605,0.0942
2016-08-19 00:30:00,NA,NA,1,6.77,2.34224,NA,0,0,13.9105,93.4139,1.04823,0,0.208323,194.936,0.0747
2016-08-19 01:00:00,-10.7858,-10.7858,1,6.9,2.34224,NA,1,0,13.8964,93.4694,1.03844,0,0.414538,301.667,0.130614
2016-08-19 01:30:00,NA,NA,2,7.89,2.55485,NA,0,0,13.8817,93.8841,0.971582,0,0.181709,83.4194,0.142594
2016-08-19 02:00:00,NA,NA,2,7.05,2.76746,NA,1,0,13.6169,94.732,0.822586,0,0.727116,210.8,0.0228
2016-08-19 02:30:00,17.7524,17.7524,1,8.48,2.87376,NA,2,0,13.5056,95.825,0.647197,0,0.192379,158.433,0.11576
2016-08-19 03:00:00,NA,NA,2,8.7,3.22102,NA,1,0,13.533,96.006,0.620246,0,0.310315,127.426,0.0629
2016-08-19 03:30:00,NA,NA,1,8.85,3.03322,NA,2,0,13.5248,96.2935,0.575293,0,0.412764,30.9639,0.0803
2016-08-19 04:00:00,18.3282,18.3282,1,7.58,2.84896,NA,1,0,13.4284,96.425,0.551401,0,0.297211,186.32,0.12895
2016-08-19 04:30:00,-9.28882,-9.28882,1,8.03,2.66115,NA,1,0,13.3318,97.1754,0.432934,0,0.110665,343.164,0.126396
2016-08-19 05:00:00,NA,NA,1,7.35,2.90211,NA,1,0,13.3148,96.9246,0.47084,0,0.323274,343.863,0.0941
2016-08-19 05:30:00,-5.52723,-5.52723,1,9.17,2.53004,NA,1,1.4,13.3688,97.1506,0.437785,0,0.342647,118.043,0.11328
2016-08-19 06:00:00,7.52318,7.52318,1,9.67,3.06157,-8.98448,1,10.7,13.3667,97.9381,0.316746,0,0.161653,96.8564,0.101839
2016-08-19 06:30:00,-25.9089,-25.9089,1,7.58,3.00841,21.8768,1,48,13.5585,97.0763,0.454796,0,0.214665,329.618,0.0879
2016-08-19 07:00:00,-39.3432,-39.3432,1,8.25,2.15798,25.8146,1,81.3,14.0118,94.0521,0.952917,0,0.456962,178.536,0.195708
2016-08-19 07:30:00,-18.5201,-18.5201,0,8.34,2.18633,-15.5195,1,113.1,14.5233,90.607,1.55556,0,0.231266,142.191,0.114125
2016-08-19 08:00:00,-37.6159,-37.6159,0,7.98,2.13317,-26.2522,0,202.2,15.2874,86.9422,2.27169,0,0.691983,168.526,0.220736
2016-08-19 08:30:00,-11.2464,-11.2464,1,8.4,2.21467,-10.0145,0,342.9,15.8639,84.5271,2.79322,0,2.16588,180.03,0.172106
2016-08-19 09:00:00,-17.1575,-17.1575,0,9.35,2.69659,-8.74502,0,405.5,15.6088,84.5713,2.74009,0,2.89568,187.404,0.371442
2016-08-19 09:30:00,-53.9289,-53.9289,1,9.36,3.25291,-23.4215,1,334.6,15.5656,81.8289,3.21822,0,2.09823,167.065,0.341912
2016-08-19 10:00:00,-59.8784,-59.8784,0,9.03,3.33087,-25.6599,0,296.8,16.1539,74.54,4.68208,0,2.02832,172.101,0.410435
2016-08-19 10:30:00,-33.3937,-33.3937,1,8.87,3.30607,-19.3946,0,646.8,16.5763,74.1673,4.88023,0,1.4834,199.564,0.320962
2016-08-19 11:00:00,-80.9893,-80.9893,1,8.73,3.11826,-19.3708,0,567.4,16.8207,73.566,5.072,0,1.85651,181.078,0.305038
2016-08-19 11:30:00,-42.7977,-42.7977,1,8.27,3.22457,-15.3878,0,682,17.2465,67.0794,6.48942,0,1.99604,176.288,0.362001
2016-08-19 12:00:00,-207.271,-207.271,1,8.13,3.01196,-23.4652,0,838.4,18.1719,62.8493,7.76324,0,1.86947,185.807,0.667888
2016-08-19 12:30:00,-27.8281,-27.8281,1,8.08,2.90565,-33.8828,0,852.5,18.6727,60.5878,8.49848,0,2.18601,173.197,0.513659
2016-08-19 13:00:00,-56.2319,-56.2319,1,8.12,2.79935,-23.4066,0,858.4,19.1752,60.4007,8.81095,0,1.8841,162.966,0.452411
2016-08-19 13:30:00,-112.848,-112.848,0,8.92,2.50524,-21.2122,0,775.9,19.04,62.8537,8.19578,0,1.45528,204.831,0.469271
2016-08-19 14:00:00,NA,NA,2,7.91,2.42374,-20.2066,0,666.7,20.0005,58.3323,9.75886,0,2.09427,196.067,0.666301
2016-08-19 14:30:00,NA,NA,2,7.9,2.37059,-20.0843,0,827.9,19.8393,57.9266,9.75595,0,2.03871,184.494,0.624252
2016-08-19 15:00:00,-226.463,-226.463,1,7.84,2.07648,-17.799,1,682.1,20.1679,56.0532,10.3998,0,2.3114,183.931,0.176931
2016-08-19 15:30:00,-25.9089,-25.9089,0,8.15,1.99852,-12.2582,0,670.5,19.9553,56.6192,10.1317,0,2.14743,175.828,0.417063
2016-08-19 16:00:00,-20.919,-20.919,1,8.31,2.02333,-2.84504,1,422.9,19.6272,59.0238,9.37734,0,2.46722,193.5,0.298992
2016-08-19 16:30:00,-72.1611,-72.1611,1,8.9,1.97017,-6.4402,0,226.5,19.5708,60.9921,8.89568,0,1.22874,172.855,0.252186
2016-08-19 17:00:00,NA,NA,2,8.52,1.91702,-13.7525,1,250.9,19.5975,62.9471,8.46385,0,1.29639,139.282,0.373766
2016-08-19 17:30:00,22.6463,22.6463,1,7.71,1.97017,-4.94651,1,215.8,19.4064,62.91,8.37232,0,1.65444,191.111,0.296506
2016-08-19 18:00:00,NA,NA,2,7.82,1.97017,0.383655,0,157.1,18.8987,66.9542,7.22707,0,1.68885,184.883,0.159955
2016-08-19 18:30:00,NA,NA,2,7.45,2.02333,-4.5425,1,72.4,17.7972,76.061,4.88589,0,0.39871,46.9033,0.102812
2016-08-19 19:00:00,-15.3726,-15.3726,1,5.59,1.86387,NA,2,23.8,16.3762,82.2824,3.30479,0,1.20915,32.7786,0.151854
2016-08-19 19:30:00,-10.9969,-10.9969,1,5.5,1.81072,NA,1,1.5,15.4753,85.4156,2.56806,0,0.73312,17.853,0.120715
2016-08-19 20:00:00,NA,NA,0,5.31,1.70441,NA,0,0,15.0576,86.5109,2.31227,0,1.12279,17.4249,0.0731
2016-08-19 20:30:00,NA,NA,2,5.43,1.72922,NA,1,0,14.8711,87.7937,2.06738,0,0.677536,17.7846,0.19705
2016-08-19 21:00:00,-6.33329,-6.33329,1,5.39,1.78237,NA,1,0,14.5579,89.9372,1.67022,0,0.998333,17.4566,0.257802
2016-08-19 21:30:00,-1.72342,-1.72342,1,5.47,1.80954,NA,1,0,14.358,90.7864,1.50962,0,0.883998,23.4034,0.1586
2016-08-19 22:00:00,NA,NA,2,5.08,1.8367,NA,1,0,14.2882,90.7713,1.50526,0,0.972831,14.1853,0.102969
2016-08-19 22:30:00,-4.39492,-4.39492,1,5.1,1.86387,NA,2,0,13.9548,91.9589,1.28349,0,0.913962,24.2066,0.162133
2016-08-19 23:00:00,-2.78281,-2.78281,1,5.2,1.75757,NA,2,0,13.8833,92.7075,1.15861,0,0.676559,20.4433,0.123636
2016-08-19 23:30:00,-6.19895,-6.19895,1,5.19,1.70441,NA,1,0,13.7777,92.9524,1.11203,0,0.684651,16.9916,0.122267
2016-08-20 00:00:00,NA,NA,1,5.21,1.75757,NA,0,0,13.8005,92.9808,1.10919,0,0.791937,28.8239,0.0936
2016-08-20 00:30:00,NA,NA,2,4.92,1.86387,NA,1,0,14.1278,92.1324,1.26999,0,0.677641,22.2383,0.163855
2016-08-20 01:00:00,2.62927,2.62927,1,4.59,1.78591,NA,1,0,14.2954,92.1216,1.28561,0,0.474501,15.7387,0.12595
2016-08-20 01:30:00,7.6959,7.6959,1,4.54,1.54496,NA,1,0,14.3396,92.155,1.28384,0,0.397675,26.6629,0.130969
2016-08-20 02:00:00,8.32923,8.32923,1,4.47,1.4918,NA,2,0,14.3342,92.7243,1.19027,0,0.382235,25.2063,0.209093
2016-08-20 02:30:00,NA,NA,2,4.85,1.35715,NA,1,0,14.5267,92.8451,1.18518,0,0.448758,47.5134,0.145113
2016-08-20 03:00:00,NA,NA,0,4.96,1.70441,NA,0,0,14.7033,92.4401,1.26662,0,0.375824,12.8068,0.0995
2016-08-20 03:30:00,NA,NA,2,5.01,1.62291,NA,2,0,14.8679,92.5079,1.26868,0,0.575883,13.4023,0.120116
2016-08-20 04:00:00,-7.13934,-7.13934,1,5.43,1.70441,NA,1,0,14.8497,92.9233,1.19692,0,0.257429,63.8034,0.130555
2016-08-20 04:30:00,NA,NA,2,5.64,1.75757,NA,2,0,14.7893,94.7018,0.892643,0,0.889079,28.4118,0.192906
2016-08-20 05:00:00,NA,NA,1,6.33,1.70441,NA,1,0,14.9882,94.2587,0.979783,0,1.60194,36.9828,0.0808
2016-08-20 05:30:00,-13.8948,-13.8948,1,5.5,1.83907,NA,2,1.3,14.7856,94.9145,0.856594,0.1,0.567988,307.957,0.205239
2016-08-20 06:00:00,NA,NA,2,5.2,1.81072,NA,1,10.3,14.7315,96.0907,0.65618,0,0.302569,23.31,0.184107
2016-08-20 06:30:00,NA,NA,2,4.8,1.54496,NA,2,56.4,15.1966,95.3002,0.812866,0,0.658766,5.95955,0.13806
2016-08-20 07:00:00,-15.5645,-15.5645,1,4.68,1.54496,25.5102,1,129,15.7624,95.3447,0.834942,0,0.420465,344.359,0.152777
2016-08-20 07:30:00,-30.5149,-30.5149,1,5.02,1.59811,20.6929,1,162.7,16.2643,94.4693,1.02428,0,0.462617,197.514,0.0571
2016-08-20 08:00:00,-117.646,-117.646,1,6.88,1.54496,NA,2,183.9,17.1036,86.7873,2.58108,0,0.997113,153.038,0.235393
2016-08-20 08:30:00,-46.4441,-46.4441,0,7.05,1.97372,-17.4572,1,438.8,17.9909,80.5912,4.00989,0,1.0496,182.772,0.470291
2016-08-20 09:00:00,-57.5753,-57.5753,0,6.9,2.29263,-13.3205,0,548.3,18.3969,78.1148,4.63829,0,1.51186,167.491,0.225761
2016-08-20 09:30:00,-60.4541,-60.4541,0,6.61,2.45209,-22.1213,0,635.1,19.2138,72.7463,6.07863,0,1.2961,167.544,0.296379
2016-08-20 10:00:00,-116.11,-116.11,1,6.3,2.05167,-25.0555,0,680.6,19.6991,67.4066,7.49228,0,2.43538,171.11,0.390141
2016-08-20 10:30:00,-45.8684,-45.8684,0,5.93,1.89222,-13.5028,0,683.4,20.0647,59.5631,9.50832,0,2.14973,189.764,0.322701
2016-08-20 11:00:00,35.8886,35.8886,1,5.76,1.73276,-13.868,0,775.3,20.3622,51.3188,11.6593,0,1.98683,184.885,0.436525
2016-08-20 11:30:00,-25.1412,-25.1412,1,6.05,1.54496,-23.6363,0,819.4,21.0269,52.668,11.8098,0,1.04329,169.9,0.265106
2016-08-20 12:00:00,-62.1814,-62.1814,0,6.13,1.60165,-24.0165,0,705.9,21.3445,53.0139,11.9541,0,1.8969,166.323,0.409001
2016-08-20 12:30:00,-29.7473,-29.7473,0,6.12,1.67961,-16.9482,0,831.3,21.8234,48.9342,13.3782,0,1.68747,157.128,0.424923
2016-08-20 13:00:00,NA,NA,2,5.96,1.3855,-13.2218,0,848.2,21.9831,50.3693,13.1295,0,2.22263,177.983,0.469111
2016-08-20 13:30:00,-104.979,-104.979,0,7.17,1.3855,-17.716,0,633.6,22.2184,52.1268,12.8473,0,2.07671,170.574,0.533125
2016-08-20 14:00:00,-40.8785,-40.8785,0,7.36,1.4918,-17.8481,0,805,22.4212,51.4264,13.197,0,1.81269,168.576,0.209313
2016-08-20 14:30:00,-69.2823,-69.2823,0,7.16,1.5733,-15.3577,0,564.7,22.3353,52.1296,12.9383,0,2.0984,162.609,0.251571
2016-08-20 15:00:00,-74.0803,-74.0803,1,7.5,1.33235,-11.675,0,513.9,22.4979,51.0361,13.3652,0,1.43864,177.926,0.277298
2016-08-20 15:30:00,-31.6664,-31.6664,0,6.88,1.33235,-15.453,0,461,22.4444,51.7239,13.1347,0,1.60009,159.19,0.298454
2016-08-20 16:00:00,-24.7574,-24.7574,1,7.92,1.30754,-10.4854,0,333.4,22.2236,53.1991,12.5635,0,1.64991,166.559,0.353663
2016-08-20 16:30:00,-33.3937,-33.3937,1,7.73,1.22604,-3.49861,1,245.1,22.0167,56.3725,11.565,0,1.29654,187.13,0.106512
2016-08-20 17:00:00,-48.3633,-48.3633,1,7.74,1.33235,-0.866069,1,182.4,21.5696,61.7984,9.85399,0,0.849229,14.1116,0.0779
2016-08-20 17:30:00,NA,NA,2,6.12,1.17289,NA,2,84.7,20.8028,71.2805,7.06775,0,0.482433,21.4406,0.1233
2016-08-20 18:00:00,NA,NA,2,5.26,1.22604,NA,2,82.7,20.3511,70.8657,6.97298,0,1.07302,21.4897,0.177526
2016-08-20 18:30:00,-2.61008,-2.61008,0,4.97,1.33235,6.22388,1,48.9,19.6802,72.3535,6.34773,0,1.23132,33.1076,0.157479
2016-08-20 19:00:00,-4.06866,-4.06866,1,5.49,1.2792,NA,2,17,19.2575,70.4321,6.61279,0,1.33103,38.9471,0.0944
2016-08-20 19:30:00,-45.2926,-45.2926,1,5.3,1.62646,NA,1,0.1,18.1492,77.3141,4.7338,0,1.27637,29.5347,0.179086
2016-08-20 20:00:00,-4.56764,-4.56764,1,4.98,1.54496,NA,1,0,17.4278,81.432,3.70239,0,0.911061,32.6657,0.137181
2016-08-20 20:30:00,-4.54845,-4.54845,1,4.43,1.51661,NA,1,0,17.0466,82.4843,3.40932,0,1.11631,34.4793,0.115614
2016-08-20 21:00:00,NA,NA,1,4.85,1.03824,NA,2,0,17.1705,78.5004,4.21772,0,0.588759,41.1389,0.0633
2016-08-20 21:30:00,-40.8785,-40.8785,1,5.69,1.14454,10.0037,1,0,17.2871,77.3074,4.48473,0,0.199053,244.044,0.381873
2016-08-20 22:00:00,-33.2018,-33.2018,0,7.02,1.3855,NA,1,0,18.3315,71.7871,5.9549,0,1.31745,290.16,0.459691
2016-08-20 22:30:00,NA,NA,0,7.51,1.81072,NA,1,0,17.4148,79.7048,4.04348,0,0.612072,140.703,0.0643
2016-08-20 23:00:00,NA,NA,2,7.68,2.23593,NA,0,0,16.5456,86.8169,2.48564,0.2,0.542931,122.423,0.169314
2016-08-20 23:30:00,NA,NA,1,6.57,2.66115,NA,1,0,16.3976,83.6477,3.05428,0.3,1.75989,25.5434,0.117838
2016-08-21 00:00:00,NA,NA,2,4.83,1.91702,NA,2,0,14.9767,87.3835,2.15145,0.3,1.52782,37.9574,0.27179
2016-08-21 00:30:00,NA,NA,1,4.37,1.17289,NA,1,0,13.8396,92.1906,1.23721,0.2,1.05751,22.446,0.0716
2016-08-21 01:00:00,NA,NA,0,4.17,0.853978,NA,1,0,13.5209,94.2548,0.891495,0,0.801478,22.004,0.0654
2016-08-21 01:30:00,NA,NA,1,4.32,0.72287,NA,1,0,13.4412,94.6258,0.829601,0,0.453827,38.7107,0.0853
2016-08-21 02:00:00,-5.79592,-5.79592,1,4.32,0.853978,NA,1,0,13.3431,95.3793,0.708739,0,0.430866,52.8162,0.12899
2016-08-21 02:30:00,-8.1757,-8.1757,1,4.15,0.772478,NA,2,0,13.6388,94.4127,0.873686,0,0.500831,61.702,0.187046
2016-08-21 03:00:00,NA,NA,2,4.37,0.960283,NA,2,0,13.782,95.5535,0.701815,0.1,1.03542,298.103,0.603537
2016-08-21 03:30:00,33.5856,33.5856,0,3.45,1.1977,NA,1,0,14.6114,88.7195,1.87881,1.8,2.8451,319.109,0.631186
2016-08-21 04:00:00,-60.4541,-60.4541,1,4,1.17289,NA,1,0,14.0613,92.6827,1.17607,0.9,0.595637,177.936,0.163469
2016-08-21 04:30:00,5.98784,5.98784,0,3.26,0.98863,NA,2,0,13.6104,96.6935,0.516074,0.2,2.42456,249.481,0.548823
2016-08-21 05:00:00,-4.75956,-4.75956,1,2.99,1.304,NA,0,0,13.34,96.3594,0.558296,0,2.42759,288.155,0.590756
2016-08-21 05:30:00,-17.1575,-17.1575,1,3.28,0.878783,NA,0,1.1,13.2496,96.2877,0.565941,0,2.50353,269.073,0.631791
2016-08-21 06:00:00,-4.52926,-4.52926,1,3.38,1.33235,NA,1,3.2,13.0171,95.5065,0.674691,0.1,2.43426,281.76,0.602441
2016-08-21 06:30:00,-1.17838,-1.17838,0,3.31,1.43865,NA,1,10.6,12.8037,91.294,1.28904,0,2.78462,301.878,0.594529
2016-08-21 07:00:00,-8.11812,-8.11812,0,3.46,1.22604,NA,1,36.7,12.3284,86.9734,1.86947,0,3.04446,296.928,0.62434
2016-08-21 07:30:00,NA,NA,2,3.55,1.33235,NA,1,48.9,12.3567,84.3687,2.24746,0,1.7358,323.802,0.286758
2016-08-21 08:00:00,-4.62522,-4.62522,0,3.82,1.06659,NA,2,90.8,12.7665,88.2496,1.73557,0,0.722534,260.534,0.331168
2016-08-21 08:30:00,-16.9655,-16.9655,0,3.72,1.17643,-13.1345,0,289.9,13.2836,85.9445,2.14751,0,1.80611,275.224,0.497501
2016-08-21 09:00:00,NA,NA,2,3.64,1.33589,-7.47089,0,341.1,13.0028,81.2582,2.81142,0,2.04173,293.958,0.621689
2016-08-21 09:30:00,-8.71307,-8.71307,0,3.62,1.17643,-15.4101,0,251.3,13.0938,80.0679,3.00785,0,1.63535,273.2,0.52387
2016-08-21 10:00:00,6.98581,6.98581,1,3.65,1.01698,-10.9186,0,313.8,13.2845,80.9779,2.90652,0,1.3544,221.909,0.341909
2016-08-21 10:30:00,-19.5756,-19.5756,1,3.76,0.98863,-20.7714,1,249.7,13.5346,80.6486,3.0055,0,0.646467,230.791,0.350025
2016-08-21 11:00:00,-9.51912,-9.51912,1,3.69,0.98863,-8.79986,0,399.5,13.8061,82.9102,2.70159,0,1.55339,216.422,0.4281
